id,title,type,genres,averageRating,numVotes,releaseYear
tt1990314,Robot & Frank,movie,"Comedy, Crime, Drama",7.0,66505.0,2012.0
tt1991031,Digging Up the Marrow,movie,"Comedy, Horror, Mystery",5.8,6211.0,2014.0
tt1991245,Chernobyl Diaries,movie,"Horror, Mystery, Thriller",5.0,69616.0,2012.0
tt1992138,Force,movie,"Action, Crime, Drama",6.5,8690.0,2011.0
tt1992258,Tower Block,movie,Thriller,5.9,5870.0,2012.0
tt1995341,It's a Disaster,movie,"Comedy, Drama",6.4,11810.0,2012.0
tt1995390,Our Kind of Traitor,movie,"Action, Crime, Drama",6.3,24791.0,2016.0
tt1996264,"For a Good Time, Call...",movie,Comedy,6.0,17489.0,2012.0
tt1996310,Lore,movie,"Drama, Romance, War",7.1,16245.0,2012.0
tt1999167,Naruto Shippuden the Movie: Blood Prison,movie,"Action, Animation, Mystery",7.1,6249.0,2011.0
tt1999192,Kevin Hart: Laugh at My Pain,movie,"Comedy, Documentary",7.3,6591.0,2011.0
tt1999890,Hell Fest,movie,"Horror, Mystery, Thriller",5.5,20584.0,2018.0
tt1999987,Breathe In,movie,"Drama, Romance",6.3,15880.0,2013.0
tt1999995,Would You Rather,movie,"Horror, Thriller",5.7,47580.0,2012.0
tt2002718,Machete Kills,movie,"Action, Comedy, Crime",5.6,84004.0,2013.0
tt2004420,Neighbors,movie,Comedy,6.3,337536.0,2014.0
tt2004432,Wolf Creek 2,movie,"Horror, Thriller",6.2,24080.0,2013.0
tt20048582,Canary Black,movie,"Action, Drama, Thriller",5.3,11480.0,2024.0
tt2005151,War Dogs,movie,"Biography, Comedy, Crime",7.1,276816.0,2016.0
tt2005363,Tekken: Blood Vengeance,movie,"Action, Animation, Fantasy",5.8,5939.0,2011.0
tt2005374,The Frozen Ground,movie,"Biography, Crime, Drama",6.4,70681.0,2013.0
tt2006040,A Fantastic Fear of Everything,movie,"Comedy, Horror",5.8,15520.0,2012.0
tt2006295,The 33,movie,"Biography, Drama, History",6.9,40684.0,2015.0
tt2007387,The Front Line,movie,"Action, Drama, History",7.3,7343.0,2011.0
tt2007993,Warriors of the Rainbow: Seediq Bale I,movie,"Action, Drama, History",7.5,7448.0,2011.0
tt2008006,A Simple Life,movie,Drama,7.5,6499.0,2011.0
tt20102596,"LaRoy, Texas",movie,"Comedy, Crime, Thriller",6.5,6745.0,2023.0
tt2010914,Behzat Ç.: I Buried You in My Heart,movie,"Action, Crime, Drama",7.5,10718.0,2011.0
tt2011159,No Good Deed,movie,"Crime, Drama, Horror",5.6,22562.0,2014.0
tt20112746,Sting,movie,"Horror, Sci-Fi, Thriller",5.7,16254.0,2024.0
tt2011276,Banshee Chapter,movie,"Horror, Mystery, Sci-Fi",5.4,11440.0,2013.0
tt2011311,The Outsider,movie,"Crime, Drama, Thriller",6.3,30554.0,2018.0
tt20113412,The Convert,movie,"Action, Drama, History",6.4,5367.0,2023.0
tt20114686,Femme,movie,"Drama, Thriller",7.3,7163.0,2023.0
tt20115096,A Tourist's Guide to Love,movie,"Adventure, Comedy, Romance",5.8,7891.0,2023.0
tt20115766,Knox Goes Away,movie,"Crime, Thriller",7.0,26238.0,2023.0
tt20119468,Faithfully Yours,movie,Thriller,5.8,7149.0,2022.0
tt2011953,Keep the Lights On,movie,"Drama, Romance",6.4,6272.0,2012.0
tt2011971,Monsieur Lazhar,movie,"Comedy, Drama",7.5,21520.0,2011.0
tt2012011,Scenic Route,movie,"Drama, Horror, Thriller",6.4,11664.0,2013.0
tt2013293,The Wind Rises,movie,"Animation, Biography, Drama",7.8,106057.0,2013.0
tt2014338,Side by Side,movie,Documentary,7.6,13804.0,2012.0
tt2015349,The Greatest Hits,movie,"Drama, Music, Romance",6.2,7416.0,2024.0
tt2015381,Guardians of the Galaxy,movie,"Action, Adventure, Comedy",8.0,1314365.0,2014.0
tt2016303,The Bricklayer,movie,"Action, Thriller",5.2,12687.0,2023.0
tt20168564,Alienoid,movie,"Action, Adventure, Fantasy",6.3,6814.0,2022.0
tt2016894,Ek Tha Tiger,movie,"Action, Adventure, Drama",5.7,40193.0,2012.0
tt2016940,Man of Tai Chi,movie,"Action, Drama",6.0,41693.0,2013.0
tt2017020,The Smurfs 2,movie,"Adventure, Animation, Comedy",5.3,48197.0,2013.0
tt2017038,All Is Lost,movie,"Action, Adventure, Drama",6.9,85359.0,2013.0
tt2017561,Journey to the West: Conquering the Demons,movie,"Action, Adventure, Comedy",6.7,14525.0,2013.0
tt2018069,Our House,movie,"Drama, Horror, Mystery",5.3,9464.0,2018.0
tt20192230,Green Lantern: Beware My Power,movie,"Action, Adventure, Animation",6.1,5562.0,2022.0
tt20194152,Alice the Musical,movie,"Fantasy, Musical",6.9,10927.0,2023.0
tt20194882,Lonely Planet,movie,"Drama, Romance",5.7,11596.0,2024.0
tt20201748,Greedy People,movie,"Comedy, Crime",6.2,11471.0,2024.0
tt20202136,Descendants: The Rise of Red,movie,"Action, Adventure, Family",4.7,7031.0,2024.0
tt20215234,Conclave,movie,"Drama, Thriller",7.4,149759.0,2024.0
tt20215968,Hit Man,movie,"Comedy, Crime, Romance",6.8,114752.0,2023.0
tt20221436,Emilia Pérez,movie,"Comedy, Crime, Drama",5.4,88018.0,2024.0
tt20222202,You're Killing Me,movie,"Action, Horror, Mystery",4.8,5019.0,2023.0
tt20225374,Vesper,movie,"Adventure, Drama, Sci-Fi",6.0,25409.0,2022.0
